transaction_id,customer_id,date,product_id,category,price,quantity,promo_applied,total_amount,year,month,day_of_week,quarter,season
T4559,C378,2022-12-05,P8,Home,554.15,3,True,1662.4499999999998,2022,12,0,4,1
T4560,C755,2023-03-13,P88,Clothing,514.04,2,True,1028.08,2023,3,0,1,2
T4561,C655,2022-12-02,P84,Clothing,349.1,3,False,1047.3000000000002,2022,12,4,4,1
T4562,C41,2023-10-26,P94,Electronics,441.79,1,True,441.79,2023,10,3,4,4
T4563,C935,2023-05-07,P84,Electronics,523.62,2,True,1047.24,2023,5,6,2,2
T4564,C770,2022-02-09,P18,Electronics,327.71,5,True,1638.55,2022,2,2,1,1
T4565,C959,2022-12-25,P68,Home,300.23,4,True,1200.92,2022,12,6,4,1
T4566,C797,2023-07-28,P48,Beauty,740.89,4,True,2963.56,2023,7,4,3,3
T4567,C105,2022-09-11,P100,Electronics,76.25,5,False,381.25,2022,9,6,3,4
T4568,C202,2023-08-04,P70,Electronics,319.83,3,False,959.49,2023,8,4,3,3
T4569,C450,2023-02-02,P67,Electronics,657.17,1,False,657.17,2023,2,3,1,1
T4570,C819,2022-06-19,P18,Home,216.69,1,True,216.69,2022,6,6,2,3
T4571,C843,2023-11-21,P18,Sports,576.55,1,False,576.55,2023,11,1,4,4
T4572,C973,2023-12-02,P56,Beauty,309.14,1,False,309.14,2023,12,5,4,1
T4573,C266,2023-05-26,P23,Sports,844.87,3,False,2534.61,2023,5,4,2,2
T4574,C910,2022-09-17,P35,Clothing,356.49,5,False,1782.45,2022,9,5,3,4
T4575,C210,2023-08-07,P6,Clothing,237.22,5,True,1186.1,2023,8,0,3,3
T4576,C563,2023-04-04,P26,Electronics,534.8,4,False,2139.2,2023,4,1,2,2
T4577,C118,2023-06-13,P85,Sports,144.3,5,False,721.5,2023,6,1,2,3
T4578,C713,2022-12-07,P61,Home,799.51,1,False,799.51,2022,12,2,4,1
T4579,C377,2022-02-26,P88,Beauty,683.23,3,False,2049.69,2022,2,5,1,1
T4580,C551,2022-08-06,P15,Sports,772.8,2,False,1545.6,2022,8,5,3,3
T4581,C540,2023-09-11,P91,Sports,404.89,2,False,809.78,2023,9,0,3,4
T4582,C771,2023-11-16,P32,Beauty,836.65,1,False,836.65,2023,11,3,4,4
T4583,C84,2023-04-09,P12,Sports,498.61,4,False,1994.44,2023,4,6,2,2
T4584,C454,2022-09-04,P5,Sports,103.75,2,False,207.5,2022,9,6,3,4
T4585,C667,2023-12-31,P64,Beauty,231.79,1,True,231.79,2023,12,6,4,1
T4586,C629,2023-01-08,P71,Home,713.94,3,False,2141.82,2023,1,6,1,1
T4587,C514,2023-02-21,P86,Beauty,897.46,2,False,1794.92,2023,2,1,1,1
T4588,C605,2022-01-31,P27,Electronics,104.23,1,False,104.23,2022,1,0,1,1
T4589,C678,2023-01-03,P79,Electronics,865.57,2,False,1731.14,2023,1,1,1,1
T4590,C387,2023-07-13,P45,Electronics,801.08,3,False,2403.2400000000002,2023,7,3,3,3
T4591,C912,2023-10-08,P35,Electronics,363.0,5,False,1815.0,2023,10,6,4,4
T4592,C350,2022-04-18,P26,Clothing,692.38,5,False,3461.9,2022,4,0,2,2
T4593,C296,2023-08-07,P23,Home,195.08,3,True,585.24,2023,8,0,3,3
T4594,C258,2023-02-22,P13,Clothing,815.26,3,True,2445.7799999999997,2023,2,2,1,1
T4595,C81,2023-09-12,P90,Sports,660.77,5,False,3303.85,2023,9,1,3,4
T4596,C937,2023-02-02,P3,Sports,444.44,3,False,1333.32,2023,2,3,1,1
T4597,C268,2022-09-29,P29,Beauty,865.87,3,True,2597.61,2022,9,3,3,4
T4598,C419,2023-11-14,P66,Electronics,147.84,3,False,443.52,2023,11,1,4,4
T4599,C235,2022-04-26,P64,Beauty,847.33,5,False,4236.650000000001,2022,4,1,2,2
T4600,C833,2023-08-09,P28,Sports,33.65,5,False,168.25,2023,8,2,3,3
T4601,C311,2022-09-13,P87,Electronics,755.67,2,True,1511.34,2022,9,1,3,4
T4602,C813,2022-03-22,P36,Home,577.63,5,True,2888.15,2022,3,1,1,2
T4603,C975,2022-05-08,P6,Sports,699.76,2,True,1399.52,2022,5,6,2,2
T4604,C986,2022-08-23,P11,Beauty,418.22,5,False,2091.1000000000004,2022,8,1,3,3
T4605,C357,2023-07-07,P38,Beauty,865.8,4,True,3463.2,2023,7,4,3,3
T4606,C213,2022-06-30,P34,Sports,320.02,2,False,640.04,2022,6,3,2,3
T4607,C574,2022-06-06,P81,Clothing,282.21,3,False,846.6299999999999,2022,6,0,2,3
T4608,C49,2023-03-30,P67,Home,308.73,4,False,1234.92,2023,3,3,1,2
T4609,C127,2023-07-25,P46,Sports,776.62,5,False,3883.1,2023,7,1,3,3
T4610,C223,2023-12-05,P98,Sports,500.34,5,False,2501.7,2023,12,1,4,1
T4611,C921,2022-01-24,P86,Beauty,541.71,4,True,2166.84,2022,1,0,1,1
T4612,C279,2023-04-18,P29,Electronics,833.34,1,False,833.34,2023,4,1,2,2
T4613,C408,2023-02-04,P60,Electronics,835.03,3,True,2505.09,2023,2,5,1,1
T4614,C505,2023-08-15,P54,Electronics,170.12,2,True,340.24,2023,8,1,3,3
T4615,C294,2022-05-14,P93,Beauty,554.27,4,False,2217.08,2022,5,5,2,2
T4616,C796,2023-02-25,P69,Electronics,134.76,2,True,269.52,2023,2,5,1,1
T4617,C277,2022-08-01,P74,Sports,869.84,5,False,4349.2,2022,8,0,3,3
T4618,C438,2023-04-27,P74,Clothing,838.64,1,False,838.64,2023,4,3,2,2
T4619,C107,2022-12-14,P9,Clothing,850.86,1,False,850.86,2022,12,2,4,1
T4620,C658,2022-06-15,P85,Clothing,707.81,2,True,1415.62,2022,6,2,2,3
T4621,C420,2022-12-14,P77,Electronics,472.21,5,False,2361.0499999999997,2022,12,2,4,1
T4622,C611,2023-02-02,P10,Clothing,410.67,1,True,410.67,2023,2,3,1,1
T4623,C429,2023-08-06,P75,Electronics,401.27,3,True,1203.81,2023,8,6,3,3
T4624,C375,2023-12-27,P68,Sports,75.55,5,False,377.75,2023,12,2,4,1
T4625,C73,2023-03-11,P58,Sports,949.38,4,False,3797.52,2023,3,5,1,2
T4626,C949,2023-07-31,P95,Beauty,455.77,4,False,1823.08,2023,7,0,3,3
T4627,C998,2022-08-09,P52,Beauty,930.81,4,True,3723.24,2022,8,1,3,3
T4628,C634,2022-11-04,P34,Home,880.46,3,False,2641.38,2022,11,4,4,4
T4629,C30,2023-11-28,P35,Sports,830.32,5,True,4151.6,2023,11,1,4,4
T4630,C188,2023-12-20,P33,Electronics,592.43,2,False,1184.86,2023,12,2,4,1
T4631,C364,2023-04-11,P72,Home,110.54,2,True,221.08,2023,4,1,2,2
T4632,C866,2022-04-09,P32,Sports,330.67,5,False,1653.3500000000001,2022,4,5,2,2
T4633,C800,2022-08-30,P55,Electronics,607.55,3,False,1822.6499999999999,2022,8,1,3,3
T4634,C451,2022-06-07,P97,Sports,23.32,5,False,116.6,2022,6,1,2,3
T4635,C195,2023-09-02,P8,Sports,52.2,2,True,104.4,2023,9,5,3,4
T4636,C156,2023-07-08,P46,Electronics,680.89,5,False,3404.45,2023,7,5,3,3
T4637,C172,2023-10-13,P14,Sports,889.32,4,False,3557.28,2023,10,4,4,4
T4638,C847,2022-08-15,P98,Sports,856.61,5,False,4283.05,2022,8,0,3,3
T4639,C41,2023-02-27,P8,Sports,176.46,1,True,176.46,2023,2,0,1,1
T4640,C63,2022-03-13,P71,Beauty,912.12,5,False,4560.6,2022,3,6,1,2
T4641,C23,2022-08-31,P77,Clothing,699.34,2,True,1398.68,2022,8,2,3,3
T4642,C360,2023-06-14,P54,Sports,719.16,2,True,1438.32,2023,6,2,2,3
T4643,C75,2023-08-12,P21,Electronics,311.0,2,True,622.0,2023,8,5,3,3
T4644,C560,2022-02-14,P96,Sports,718.84,4,True,2875.36,2022,2,0,1,1
T4645,C672,2023-04-17,P75,Beauty,712.67,2,False,1425.34,2023,4,0,2,2
T4646,C825,2023-01-06,P14,Beauty,598.72,1,False,598.72,2023,1,4,1,1
T4647,C118,2023-10-14,P75,Sports,363.72,5,False,1818.6000000000001,2023,10,5,4,4
T4648,C612,2023-11-20,P2,Home,812.9,3,False,2438.7,2023,11,0,4,4
T4649,C380,2022-04-02,P98,Clothing,938.14,2,False,1876.28,2022,4,5,2,2
T4650,C929,2022-01-22,P61,Electronics,871.19,5,False,4355.950000000001,2022,1,5,1,1
T4651,C920,2022-06-21,P17,Electronics,250.55,4,False,1002.2,2022,6,1,2,3
T4652,C679,2023-08-27,P78,Electronics,451.22,5,False,2256.1000000000004,2023,8,6,3,3
T4653,C290,2022-07-11,P89,Electronics,348.99,2,False,697.98,2022,7,0,3,3
T4654,C440,2022-03-18,P48,Beauty,710.4,2,False,1420.8,2022,3,4,1,2
T4655,C668,2022-10-08,P91,Clothing,833.18,2,True,1666.36,2022,10,5,4,4
T4656,C933,2022-12-30,P8,Sports,223.64,1,False,223.64,2022,12,4,4,1
T4657,C7,2022-06-28,P56,Sports,947.8,5,True,4739.0,2022,6,1,2,3
T4658,C196,2022-08-26,P17,Home,680.56,3,False,2041.6799999999998,2022,8,4,3,3
T4659,C421,2022-05-15,P69,Sports,226.26,1,False,226.26,2022,5,6,2,2
T4660,C568,2022-10-07,P12,Clothing,377.38,3,False,1132.1399999999999,2022,10,4,4,4
T4661,C833,2022-01-19,P38,Sports,113.56,2,False,227.12,2022,1,2,1,1
T4662,C193,2023-08-18,P18,Beauty,601.1,3,False,1803.3000000000002,2023,8,4,3,3
T4663,C559,2023-01-06,P26,Sports,177.5,3,False,532.5,2023,1,4,1,1
T4664,C148,2022-04-22,P95,Electronics,696.16,1,False,696.16,2022,4,4,2,2
T4665,C787,2023-11-07,P37,Electronics,739.87,1,False,739.87,2023,11,1,4,4
T4666,C669,2023-11-11,P70,Electronics,484.54,5,False,2422.7000000000003,2023,11,5,4,4
T4667,C202,2022-08-09,P41,Electronics,102.88,3,False,308.64,2022,8,1,3,3
T4668,C444,2022-10-31,P79,Beauty,614.76,1,False,614.76,2022,10,0,4,4
T4669,C914,2023-12-04,P42,Beauty,378.48,5,True,1892.4,2023,12,0,4,1
T4670,C988,2022-11-21,P90,Beauty,950.15,3,True,2850.45,2022,11,0,4,4
T4671,C419,2023-03-13,P76,Sports,518.07,3,False,1554.21,2023,3,0,1,2
T4672,C427,2023-03-14,P41,Electronics,81.54,2,False,163.08,2023,3,1,1,2
T4673,C479,2022-06-19,P47,Home,639.69,1,False,639.69,2022,6,6,2,3
T4674,C475,2023-01-10,P14,Home,781.56,4,False,3126.24,2023,1,1,1,1
T4675,C126,2023-07-11,P1,Electronics,168.9,1,True,168.9,2023,7,1,3,3
T4676,C395,2023-01-16,P17,Clothing,454.57,2,False,909.14,2023,1,0,1,1
T4677,C817,2022-01-14,P97,Sports,745.76,5,False,3728.8,2022,1,4,1,1
T4678,C881,2023-10-31,P55,Home,30.29,1,False,30.29,2023,10,1,4,4
T4679,C806,2023-05-15,P93,Beauty,38.68,3,False,116.03999999999999,2023,5,0,2,2
T4680,C576,2023-10-08,P53,Clothing,680.14,4,False,2720.56,2023,10,6,4,4
T4681,C325,2023-01-26,P31,Beauty,727.88,5,False,3639.4,2023,1,3,1,1
T4682,C392,2023-07-03,P62,Clothing,847.41,1,True,847.41,2023,7,0,3,3
T4683,C930,2023-07-19,P8,Clothing,405.6,5,False,2028.0,2023,7,2,3,3
T4684,C688,2023-06-14,P30,Sports,395.88,3,True,1187.6399999999999,2023,6,2,2,3
T4685,C628,2023-05-07,P77,Beauty,556.84,4,False,2227.36,2023,5,6,2,2
T4686,C440,2023-07-04,P80,Beauty,759.75,3,True,2279.25,2023,7,1,3,3
T4687,C204,2023-11-30,P66,Home,644.58,4,False,2578.32,2023,11,3,4,4
T4688,C486,2023-01-20,P45,Electronics,334.05,5,False,1670.25,2023,1,4,1,1
T4689,C833,2022-07-15,P18,Electronics,353.08,1,False,353.08,2022,7,4,3,3
T4690,C31,2022-10-27,P99,Home,765.37,4,False,3061.48,2022,10,3,4,4
T4691,C388,2023-07-01,P45,Clothing,539.3,3,False,1617.8999999999999,2023,7,5,3,3
T4692,C625,2023-12-28,P19,Home,107.0,4,False,428.0,2023,12,3,4,1
T4693,C877,2023-08-25,P77,Home,161.47,5,False,807.35,2023,8,4,3,3
T4694,C434,2022-11-04,P68,Beauty,852.68,5,False,4263.4,2022,11,4,4,4
T4695,C837,2022-09-09,P83,Home,998.82,5,True,4994.1,2022,9,4,3,4
T4696,C926,2022-01-08,P50,Clothing,342.33,1,True,342.33,2022,1,5,1,1
T4697,C376,2022-07-27,P25,Electronics,392.83,5,True,1964.1499999999999,2022,7,2,3,3
T4698,C344,2022-05-11,P38,Sports,162.94,1,False,162.94,2022,5,2,2,2
T4699,C443,2023-12-10,P95,Home,243.36,2,False,486.72,2023,12,6,4,1
T4700,C579,2023-10-16,P36,Home,430.38,4,False,1721.52,2023,10,0,4,4
T4701,C75,2023-08-31,P68,Beauty,291.55,3,False,874.6500000000001,2023,8,3,3,3
T4702,C557,2022-01-26,P56,Beauty,704.41,1,False,704.41,2022,1,2,1,1
T4703,C772,2023-09-15,P39,Home,542.47,1,False,542.47,2023,9,4,3,4
T4704,C666,2023-03-30,P63,Home,824.07,3,False,2472.21,2023,3,3,1,2
T4705,C155,2023-09-27,P7,Clothing,727.28,4,True,2909.12,2023,9,2,3,4
T4706,C430,2022-07-05,P58,Electronics,136.82,5,False,684.0999999999999,2022,7,1,3,3
T4707,C363,2023-04-29,P80,Electronics,132.16,4,False,528.64,2023,4,5,2,2
T4708,C448,2023-11-11,P59,Sports,896.69,1,False,896.69,2023,11,5,4,4
T4709,C987,2022-02-20,P48,Electronics,821.32,5,False,4106.6,2022,2,6,1,1
T4710,C234,2022-01-05,P5,Sports,473.24,2,True,946.48,2022,1,2,1,1
T4711,C563,2023-08-12,P87,Beauty,139.06,3,True,417.18,2023,8,5,3,3
T4712,C818,2022-06-09,P36,Sports,899.59,4,False,3598.36,2022,6,3,2,3
T4713,C262,2022-07-27,P96,Sports,238.39,5,False,1191.9499999999998,2022,7,2,3,3
T4714,C827,2022-09-14,P88,Electronics,45.18,3,True,135.54,2022,9,2,3,4
T4715,C125,2022-07-24,P25,Home,925.0,4,True,3700.0,2022,7,6,3,3
T4716,C911,2022-01-11,P45,Beauty,810.85,1,True,810.85,2022,1,1,1,1
T4717,C245,2022-01-08,P92,Clothing,696.55,1,False,696.55,2022,1,5,1,1
T4718,C542,2023-02-13,P19,Sports,43.69,1,False,43.69,2023,2,0,1,1
T4719,C938,2022-02-01,P7,Sports,533.15,2,False,1066.3,2022,2,1,1,1
T4720,C485,2023-06-24,P58,Sports,657.1,1,False,657.1,2023,6,5,2,3
T4721,C122,2023-12-19,P81,Home,761.75,1,True,761.75,2023,12,1,4,1
T4722,C125,2023-01-22,P66,Clothing,476.36,1,True,476.36,2023,1,6,1,1
T4723,C549,2022-08-16,P80,Electronics,953.82,5,False,4769.1,2022,8,1,3,3
T4724,C170,2023-10-02,P39,Beauty,252.33,3,False,756.99,2023,10,0,4,4
T4725,C124,2023-04-20,P18,Home,79.04,2,False,158.08,2023,4,3,2,2
T4726,C869,2023-12-25,P1,Clothing,339.44,4,False,1357.76,2023,12,0,4,1
T4727,C35,2022-07-26,P63,Beauty,665.19,2,True,1330.38,2022,7,1,3,3
T4728,C87,2022-11-14,P3,Electronics,739.79,3,False,2219.37,2022,11,0,4,4
T4729,C646,2023-07-11,P21,Beauty,741.11,1,False,741.11,2023,7,1,3,3
T4730,C708,2023-09-09,P30,Sports,119.57,1,True,119.57,2023,9,5,3,4
T4731,C786,2022-12-14,P11,Sports,886.24,4,True,3544.96,2022,12,2,4,1
T4732,C201,2022-08-22,P22,Home,288.03,2,False,576.06,2022,8,0,3,3
T4733,C369,2023-12-02,P57,Beauty,217.81,2,True,435.62,2023,12,5,4,1
T4734,C797,2022-02-13,P89,Sports,618.31,4,False,2473.24,2022,2,6,1,1
T4735,C77,2022-05-22,P3,Home,219.73,2,False,439.46,2022,5,6,2,2
T4736,C59,2023-10-10,P30,Home,512.96,2,True,1025.92,2023,10,1,4,4
T4737,C431,2022-06-25,P88,Home,412.96,2,False,825.92,2022,6,5,2,3
T4738,C638,2023-10-16,P45,Electronics,239.71,4,False,958.84,2023,10,0,4,4
T4739,C500,2023-03-25,P36,Sports,299.14,4,True,1196.56,2023,3,5,1,2
T4740,C913,2023-08-15,P87,Sports,433.13,3,False,1299.3899999999999,2023,8,1,3,3
T4741,C109,2022-03-23,P72,Clothing,352.7,2,False,705.4,2022,3,2,1,2
T4742,C736,2022-05-15,P64,Electronics,387.76,3,True,1163.28,2022,5,6,2,2
T4743,C278,2023-12-20,P54,Sports,738.08,5,True,3690.4,2023,12,2,4,1
T4744,C68,2022-06-26,P68,Sports,176.7,5,False,883.5,2022,6,6,2,3
T4745,C69,2023-01-18,P50,Clothing,631.34,2,False,1262.68,2023,1,2,1,1
T4746,C165,2022-08-31,P31,Beauty,681.38,1,False,681.38,2022,8,2,3,3
T4747,C489,2023-07-21,P29,Beauty,804.07,5,True,4020.3500000000004,2023,7,4,3,3
T4748,C305,2022-05-21,P59,Electronics,848.85,1,False,848.85,2022,5,5,2,2
T4749,C909,2023-04-02,P36,Home,167.08,3,False,501.24,2023,4,6,2,2
T4750,C674,2023-03-16,P77,Clothing,146.88,2,False,293.76,2023,3,3,1,2
T4751,C365,2022-02-25,P73,Clothing,618.62,3,False,1855.8600000000001,2022,2,4,1,1
T4752,C854,2023-06-11,P85,Sports,759.35,3,False,2278.05,2023,6,6,2,3
T4753,C821,2023-11-28,P67,Sports,279.6,4,False,1118.4,2023,11,1,4,4
T4754,C379,2023-02-23,P89,Clothing,530.59,2,True,1061.18,2023,2,3,1,1
T4755,C343,2022-03-29,P89,Home,774.52,4,False,3098.08,2022,3,1,1,2
T4756,C947,2023-09-01,P76,Beauty,769.83,3,False,2309.4900000000002,2023,9,4,3,4
T4757,C899,2023-10-18,P93,Electronics,657.28,1,False,657.28,2023,10,2,4,4
T4758,C554,2022-01-08,P11,Beauty,88.0,2,False,176.0,2022,1,5,1,1
T4759,C354,2023-04-22,P11,Electronics,60.14,2,False,120.28,2023,4,5,2,2
T4760,C416,2022-08-03,P26,Home,394.56,5,False,1972.8,2022,8,2,3,3
T4761,C109,2023-11-16,P53,Clothing,36.42,1,False,36.42,2023,11,3,4,4
T4762,C563,2023-07-06,P14,Home,905.1,1,True,905.1,2023,7,3,3,3
T4763,C762,2023-05-12,P64,Clothing,29.94,3,True,89.82000000000001,2023,5,4,2,2
T4764,C497,2023-11-25,P80,Sports,39.32,3,False,117.96000000000001,2023,11,5,4,4
T4765,C341,2023-05-18,P10,Electronics,173.67,3,False,521.01,2023,5,3,2,2
T4766,C942,2023-11-30,P31,Sports,630.74,5,False,3153.7,2023,11,3,4,4
T4767,C383,2022-09-02,P95,Clothing,546.14,1,True,546.14,2022,9,4,3,4
T4768,C533,2023-04-23,P36,Electronics,662.89,4,False,2651.56,2023,4,6,2,2
T4769,C300,2022-11-05,P10,Electronics,894.62,1,True,894.62,2022,11,5,4,4
T4770,C139,2022-08-19,P26,Sports,460.4,4,False,1841.6,2022,8,4,3,3
T4771,C359,2023-01-18,P20,Electronics,53.44,2,False,106.88,2023,1,2,1,1
T4772,C836,2022-06-04,P44,Clothing,765.86,4,False,3063.44,2022,6,5,2,3
T4773,C499,2022-06-24,P62,Clothing,813.84,2,False,1627.68,2022,6,4,2,3
T4774,C385,2022-04-25,P73,Sports,59.39,3,False,178.17000000000002,2022,4,0,2,2
T4775,C604,2023-01-25,P79,Home,250.42,1,True,250.42,2023,1,2,1,1
T4776,C959,2022-11-07,P9,Clothing,772.89,3,False,2318.67,2022,11,0,4,4
T4777,C280,2022-10-27,P71,Clothing,382.39,1,False,382.39,2022,10,3,4,4
T4778,C637,2022-01-18,P90,Electronics,477.92,4,False,1911.68,2022,1,1,1,1
T4779,C483,2022-01-12,P24,Electronics,824.94,1,False,824.94,2022,1,2,1,1
T4780,C909,2023-02-08,P12,Clothing,103.67,4,False,414.68,2023,2,2,1,1
T4781,C111,2023-12-05,P60,Sports,680.51,1,False,680.51,2023,12,1,4,1
T4782,C866,2022-08-20,P84,Home,222.83,2,False,445.66,2022,8,5,3,3
T4783,C139,2023-08-28,P78,Electronics,72.02,4,False,288.08,2023,8,0,3,3
T4784,C996,2023-12-31,P86,Electronics,665.87,3,True,1997.6100000000001,2023,12,6,4,1
T4785,C435,2022-10-05,P16,Home,130.2,3,False,390.59999999999997,2022,10,2,4,4
T4786,C509,2022-12-19,P29,Electronics,749.54,3,True,2248.62,2022,12,0,4,1
T4787,C273,2022-10-30,P32,Sports,210.68,3,True,632.04,2022,10,6,4,4
T4788,C99,2023-06-25,P83,Electronics,58.03,2,False,116.06,2023,6,6,2,3
T4789,C764,2023-04-15,P35,Electronics,108.3,2,True,216.6,2023,4,5,2,2
T4790,C850,2022-03-18,P43,Clothing,842.86,5,True,4214.3,2022,3,4,1,2
T4791,C104,2023-06-05,P96,Sports,377.26,5,True,1886.3,2023,6,0,2,3
T4792,C214,2022-01-24,P53,Sports,309.24,5,False,1546.2,2022,1,0,1,1
T4793,C761,2022-01-15,P20,Clothing,496.29,5,True,2481.4500000000003,2022,1,5,1,1
T4794,C664,2023-11-07,P84,Beauty,636.6,1,False,636.6,2023,11,1,4,4
T4795,C762,2023-06-09,P8,Home,46.73,4,False,186.92,2023,6,4,2,3
T4796,C787,2022-12-13,P99,Sports,899.21,3,False,2697.63,2022,12,1,4,1
T4797,C165,2022-06-21,P42,Beauty,958.9,1,True,958.9,2022,6,1,2,3
T4798,C999,2022-11-23,P77,Home,423.13,2,False,846.26,2022,11,2,4,4
T4799,C853,2023-12-13,P70,Sports,418.5,3,False,1255.5,2023,12,2,4,1
T4800,C520,2023-04-30,P16,Electronics,879.77,4,False,3519.08,2023,4,6,2,2
T4801,C284,2023-05-04,P69,Sports,435.02,4,False,1740.08,2023,5,3,2,2
T4802,C517,2023-04-07,P53,Home,857.63,2,True,1715.26,2023,4,4,2,2
T4803,C657,2023-01-13,P45,Beauty,38.05,3,False,114.14999999999999,2023,1,4,1,1
T4804,C613,2023-08-11,P51,Electronics,494.75,5,True,2473.75,2023,8,4,3,3
T4805,C164,2022-06-13,P98,Home,952.9,3,False,2858.7,2022,6,0,2,3
T4806,C886,2023-01-07,P6,Home,260.28,3,True,780.8399999999999,2023,1,5,1,1
T4807,C659,2023-07-27,P33,Sports,273.49,4,False,1093.96,2023,7,3,3,3
T4808,C64,2023-02-28,P79,Clothing,633.82,2,False,1267.64,2023,2,1,1,1
T4809,C91,2023-04-22,P15,Clothing,926.93,3,False,2780.79,2023,4,5,2,2
T4810,C117,2023-01-17,P14,Electronics,206.75,1,False,206.75,2023,1,1,1,1
T4811,C866,2022-06-04,P39,Home,922.43,1,False,922.43,2022,6,5,2,3
T4812,C267,2022-09-14,P63,Beauty,666.37,2,True,1332.74,2022,9,2,3,4
T4813,C822,2023-11-05,P5,Electronics,993.12,5,False,4965.6,2023,11,6,4,4
T4814,C685,2022-03-09,P90,Electronics,739.09,3,False,2217.27,2022,3,2,1,2
T4815,C559,2022-12-10,P81,Sports,671.12,3,False,2013.3600000000001,2022,12,5,4,1
T4816,C140,2022-10-04,P52,Beauty,816.75,4,False,3267.0,2022,10,1,4,4
T4817,C246,2023-11-04,P16,Home,183.39,3,True,550.17,2023,11,5,4,4
T4818,C661,2023-01-26,P99,Home,946.53,5,False,4732.65,2023,1,3,1,1
T4819,C758,2023-03-25,P38,Home,173.94,3,False,521.8199999999999,2023,3,5,1,2
T4820,C395,2022-09-16,P53,Electronics,35.41,3,False,106.22999999999999,2022,9,4,3,4
T4821,C487,2022-11-03,P87,Sports,700.88,4,False,2803.52,2022,11,3,4,4
T4822,C476,2022-04-05,P77,Electronics,192.75,1,False,192.75,2022,4,1,2,2
T4823,C517,2023-04-09,P97,Clothing,761.17,1,False,761.17,2023,4,6,2,2
T4824,C977,2022-09-03,P93,Clothing,797.09,5,False,3985.4500000000003,2022,9,5,3,4
T4825,C184,2023-09-27,P53,Home,244.33,2,False,488.66,2023,9,2,3,4
T4826,C20,2022-07-06,P46,Sports,95.85,2,False,191.7,2022,7,2,3,3
T4827,C937,2023-01-08,P98,Home,505.81,4,False,2023.24,2023,1,6,1,1
T4828,C558,2023-07-26,P98,Home,891.32,3,False,2673.96,2023,7,2,3,3
T4829,C524,2023-02-10,P91,Electronics,848.82,4,False,3395.28,2023,2,4,1,1
T4830,C582,2023-02-12,P15,Home,125.91,1,True,125.91,2023,2,6,1,1
T4831,C529,2022-05-05,P59,Home,965.14,5,False,4825.7,2022,5,3,2,2
T4832,C883,2022-12-03,P50,Sports,271.31,2,True,542.62,2022,12,5,4,1
T4833,C147,2022-12-07,P9,Sports,355.9,3,False,1067.6999999999998,2022,12,2,4,1
T4834,C666,2023-07-17,P26,Sports,157.56,2,False,315.12,2023,7,0,3,3
T4835,C304,2022-06-27,P3,Home,384.02,1,True,384.02,2022,6,0,2,3
T4836,C620,2023-10-13,P100,Sports,639.28,3,False,1917.84,2023,10,4,4,4
T4837,C748,2022-06-19,P47,Sports,511.02,1,False,511.02,2022,6,6,2,3
T4838,C820,2022-02-08,P5,Beauty,829.26,2,False,1658.52,2022,2,1,1,1
T4839,C864,2022-03-10,P62,Beauty,644.89,2,True,1289.78,2022,3,3,1,2
T4840,C582,2022-08-24,P84,Clothing,270.91,1,False,270.91,2022,8,2,3,3
T4841,C695,2023-07-14,P84,Electronics,561.86,3,True,1685.58,2023,7,4,3,3
T4842,C762,2023-01-16,P5,Electronics,73.55,1,True,73.55,2023,1,0,1,1
T4843,C228,2022-02-26,P10,Sports,584.98,3,True,1754.94,2022,2,5,1,1
T4844,C102,2022-10-04,P80,Clothing,395.77,4,True,1583.08,2022,10,1,4,4
T4845,C587,2022-04-09,P63,Clothing,107.41,4,False,429.64,2022,4,5,2,2
T4846,C417,2023-06-11,P25,Beauty,314.39,3,False,943.17,2023,6,6,2,3
T4847,C958,2022-11-21,P44,Clothing,899.11,1,False,899.11,2022,11,0,4,4
T4848,C216,2023-04-06,P25,Home,590.18,3,False,1770.54,2023,4,3,2,2
T4849,C407,2022-06-28,P30,Sports,904.23,2,False,1808.46,2022,6,1,2,3
T4850,C399,2023-07-28,P14,Home,416.7,1,True,416.7,2023,7,4,3,3
T4851,C923,2022-04-29,P86,Electronics,979.12,3,False,2937.36,2022,4,4,2,2
T4852,C715,2023-04-14,P43,Beauty,366.42,2,False,732.84,2023,4,4,2,2
T4853,C704,2023-07-03,P28,Home,759.24,5,True,3796.2,2023,7,0,3,3
T4854,C761,2023-10-08,P94,Sports,312.35,2,False,624.7,2023,10,6,4,4
T4855,C499,2023-03-31,P19,Home,114.93,3,False,344.79,2023,3,4,1,2
T4856,C754,2022-01-26,P42,Home,834.73,1,True,834.73,2022,1,2,1,1
T4857,C465,2023-05-05,P20,Clothing,764.96,1,True,764.96,2023,5,4,2,2
T4858,C691,2022-01-08,P99,Beauty,822.42,4,False,3289.68,2022,1,5,1,1
T4859,C949,2023-05-31,P86,Electronics,306.7,3,False,920.0999999999999,2023,5,2,2,2
T4860,C974,2023-06-17,P79,Sports,706.63,2,False,1413.26,2023,6,5,2,3
T4861,C731,2022-05-29,P11,Sports,227.72,2,False,455.44,2022,5,6,2,2
T4862,C82,2023-05-03,P54,Electronics,21.2,3,False,63.599999999999994,2023,5,2,2,2
T4863,C604,2022-01-25,P98,Sports,867.82,2,False,1735.64,2022,1,1,1,1
T4864,C947,2023-10-17,P24,Clothing,528.29,5,False,2641.45,2023,10,1,4,4
